id,timestamp,energy_kwh,location,sector,consumer_id,price,total
efa88500-49f1-4445-9282-4085f05604b1,2024-03-20T23:59:00,48.98,Melbourne,industrial,CON-AUS-IND-1,0.1447,7.09
8a4f45bb-6df4-4b39-af7d-3248a908a5a8,2024-03-21T23:59:00,64.61,New York,residential,CON-USA-RES-1,0.1524,9.85
76bb0e9b-83e6-47a6-811b-e451d97e308a,2024-03-21T23:59:00,65.61,New York,residential,CON-USA-RES-2,0.1966,12.9
a50387c1-5247-4b6d-9c89-28a458549459,2024-03-21T23:59:00,48.87,New York,industrial,CON-USA-IND-1,0.1956,9.56
b0941f57-0bba-427f-b013-4afcaf6c27e2,2024-03-21T23:59:00,47.65,Texas,commercial,CON-USA-COM-1,0.267,12.72
9ee860d3-d0a3-40a3-a2ec-19b7d9b82181,2024-03-21T23:59:00,37.89,Texas,residential,CON-USA-RES-3,0.1,3.79
75273ef5-d5f6-4a01-ab9a-f44ae0215e9e,2024-03-21T23:59:00,69.57,London,residential,CON-UK-RES-1,0.1082,7.53
b2f16b8d-e3ea-4a85-8acd-97d4281fe951,2024-03-21T23:59:00,47.75,London,commercial,CON-UK-COM-1,0.2303,11.0
9945926c-1f3a-4e88-8577-bda270d83730,2024-03-21T23:59:00,56.89,Manchester,industrial,CON-UK-IND-1,0.2103,11.96
757b8bff-6b8c-4cbd-9c7b-7ca54f74fc84,2024-03-21T23:59:00,53.69,Sydney,residential,CON-AUS-RES-1,0.125,6.71
b21c6f57-1b27-4323-bb31-a5df52499c2d,2024-03-21T23:59:00,54.41,Sydney,commercial,CON-AUS-COM-1,0.258,14.04
948b0f00-4d59-4b3d-8854-a0edbb2853e6,2024-03-21T23:59:00,45.05,Melbourne,industrial,CON-AUS-IND-1,0.1718,7.74
37a97120-93da-4aba-9913-dbd0dcd5643a,2024-03-22T23:59:00,54.99,New York,residential,CON-USA-RES-1,0.1277,7.02
3f3c40c5-decb-471a-927f-58e6d6c248df,2024-03-22T23:59:00,0.0,New York,residential,CON-USA-RES-2,0.0,0.0
1bc3824e-162d-4baf-8a87-200b55e5c0ce,2024-03-22T23:59:00,56.24,New York,industrial,CON-USA-IND-1,0.2306,12.97
eaec0d42-9f60-4721-9f64-b67a5b346060,2024-03-22T23:59:00,51.47,Texas,commercial,CON-USA-COM-1,0.2926,15.06
6eb89171-58b0-4305-8736-cc534d04e79d,2024-03-22T23:59:00,34.14,Texas,residential,CON-USA-RES-3,0.1696,5.79
31759eac-f6fb-47b8-a874-ce5da0ec4bf1,2024-03-22T23:59:00,71.85,London,residential,CON-UK-RES-1,0.1009,7.25
048cf490-eb27-459d-8562-e7a6a6bf4527,2024-03-22T23:59:00,45.32,London,commercial,CON-UK-COM-1,0.2607,11.81
32049fd9-26a7-41e2-9304-364a940566f6,2024-03-22T23:59:00,63.24,Manchester,industrial,CON-UK-IND-1,0.17,10.75
7ee08982-c032-46d5-afd9-36c207355a22,2024-03-22T23:59:00,52.48,Sydney,residential,CON-AUS-RES-1,0.1143,6.0
4d30083a-1e37-418b-be09-db164ed064bf,2024-03-22T23:59:00,55.68,Sydney,commercial,CON-AUS-COM-1,0.1599,8.9
7de4e592-af63-4313-bba0-44d5abfc0423,2024-03-22T23:59:00,46.37,Melbourne,industrial,CON-AUS-IND-1,0.1497,6.94
608cd3c6-9bfd-41c2-9724-02b2e554be66,2024-03-23T23:59:00,56.44,New York,residential,CON-USA-RES-1,0.1497,8.45
6df763e1-5cc8-4d09-8ea6-1c769f1a19ec,2024-03-23T23:59:00,66.48,New York,residential,CON-USA-RES-2,0.1001,6.65
2322cbee-0d70-470e-9111-1f1b9872898e,2024-03-23T23:59:00,59.72,New York,industrial,CON-USA-IND-1,0.2069,12.36
6d876f75-e621-4ae2-9872-10522be9d9f9,2024-03-23T23:59:00,44.13,Texas,commercial,CON-USA-COM-1,0.2897,12.78
3bbe3240-4864-49fc-a760-7abdbf9bb4b8,2024-03-23T23:59:00,34.64,Texas,residential,CON-USA-RES-3,0.1171,4.06
881cb934-6841-4714-903d-189186556324,2024-03-23T23:59:00,63.77,London,residential,CON-UK-RES-1,0.1348,8.6
4a3722b0-e5f3-4258-9a0b-8111fa248eab,2024-03-23T23:59:00,42.02,London,commercial,CON-UK-COM-1,0.2444,10.27
2f0eb0c7-d9bd-446b-96d0-9e71da74c98f,2024-03-23T23:59:00,66.33,Manchester,industrial,CON-UK-IND-1,0.1779,11.8
55c10fa3-6e4d-4e86-9fa7-9d5bd259f908,2024-03-23T23:59:00,58.87,Sydney,residential,CON-AUS-RES-1,0.1911,11.25
301d50b3-a64e-47d5-9685-c5dfd61fb9a1,2024-03-23T23:59:00,59.59,Sydney,commercial,CON-AUS-COM-1,0.1891,11.27
37a32d76-7ef7-4032-8d69-b826bd09764c,2024-03-23T23:59:00,48.97,Melbourne,industrial,CON-AUS-IND-1,0.2421,11.86
de933765-c48c-4f20-a2dd-f6e63716e1be,2024-03-24T23:59:00,0.0,New York,residential,CON-USA-RES-1,0.0,0.0
87c36319-37c3-4802-80ef-e00376060512,2024-03-24T23:59:00,69.97,New York,residential,CON-USA-RES-2,0.1531,10.71
2d739a17-e6e7-42dc-a508-4b5ca0fe1b09,2024-03-24T23:59:00,52.32,New York,industrial,CON-USA-IND-1,0.2024,10.59
d84c1bf7-3e9e-424b-8dd4-5d1224d79b62,2024-03-24T23:59:00,44.15,Texas,commercial,CON-USA-COM-1,0.2399,10.59
be9c84ed-3570-4e2a-baf7-ed56bb9e871b,2024-03-24T23:59:00,31.95,Texas,residential,CON-USA-RES-3,0.1603,5.12
2e9de0a4-62db-4929-aa8f-f8ac1150d4f5,2024-03-24T23:59:00,65.03,London,residential,CON-UK-RES-1,0.1806,11.74
2721aae0-fef9-4ca4-ae68-75e7d421b7ba,2024-03-24T23:59:00,46.93,London,commercial,CON-UK-COM-1,0.1922,9.02
119e7cbe-3c5c-4b3c-8984-d335157caaea,2024-03-24T23:59:00,63.32,Manchester,industrial,CON-UK-IND-1,0.1758,11.13
44aab017-5c91-4cca-a3ff-aadbf209b586,2024-03-24T23:59:00,55.44,Sydney,residential,CON-AUS-RES-1,0.1632,9.05
af0450e0-8bf0-470c-8edd-bf15aa696d04,2024-03-24T23:59:00,58.27,Sydney,commercial,CON-AUS-COM-1,0.2886,16.82
c0d702b6-d750-4519-9b5c-c7f972cb3eb0,2024-03-24T23:59:00,49.35,Melbourne,industrial,CON-AUS-IND-1,0.1589,7.84
5e2ad557-2ac8-4c15-ad3f-74c1e58bc31f,2024-03-25T23:59:00,56.77,New York,residential,CON-USA-RES-1,0.1727,9.8
d852f773-42d5-45c0-9d13-2b38493e6ec5,2024-03-25T23:59:00,70.37,New York,residential,CON-USA-RES-2,0.1955,13.76
6bd6abf1-35e3-4ad3-b524-3d8d9dd3d85b,2024-03-25T23:59:00,59.18,New York,industrial,CON-USA-IND-1,0.1239,7.33
faef2b48-5019-4d68-b0c6-70f6c25dcc76,2024-03-25T23:59:00,54.4,Texas,commercial,CON-USA-COM-1,0.1524,8.29
eb319d7a-6992-4e98-9d47-b4f4ae9e15aa,2024-03-25T23:59:00,33.11,Texas,residential,CON-USA-RES-3,0.1015,3.36
442fe3e7-c189-4124-8a70-92e0c19f55d8,2024-03-25T23:59:00,60.67,London,residential,CON-UK-RES-1,0.1225,7.43
5549af28-f2e9-4837-993d-ae449d2bdbc6,2024-03-25T23:59:00,45.86,London,commercial,CON-UK-COM-1,0.214,9.81
3211737f-cc68-4ece-bc75-9515fdfac05e,2024-03-25T23:59:00,68.19,Manchester,industrial,CON-UK-IND-1,0.2472,16.86
c2472be2-7ed1-49bf-b2ab-cd53a3517d07,2024-03-25T23:59:00,56.9,Sydney,residential,CON-AUS-RES-1,0.1929,10.98
71b8b83c-c64e-4248-9b79-f687064a98e8,2024-03-25T23:59:00,62.83,Sydney,commercial,CON-AUS-COM-1,0.1553,9.76
045992a2-420c-4033-9c31-336225b3c819,2024-03-25T23:59:00,44.37,Melbourne,industrial,CON-AUS-IND-1,0.2455,10.89
34ec6bc6-0fe5-4e73-a0cc-beca11f280bd,2024-03-26T23:59:00,53.58,New York,residential,CON-USA-RES-1,0.1916,10.27
362b6863-5720-41fc-91cc-8e6dce2db738,2024-03-26T23:59:00,58.71,New York,residential,CON-USA-RES-2,0.1,5.87
17533642-1342-4ba9-b5d6-b10770129c57,2024-03-26T23:59:00,49.95,New York,industrial,CON-USA-IND-1,0.1613,8.06
0fecb348-434e-406f-a2e6-9dfc0e36ea2b,2024-03-26T23:59:00,45.06,Texas,commercial,CON-USA-COM-1,0.1604,7.23
a52c3581-fbd5-4bb1-b83d-b2b5471704b0,2024-03-26T23:59:00,34.51,Texas,residential,CON-USA-RES-3,0.1171,4.04
68d6851e-b6ed-4647-9d4f-75521bc20720,2024-03-26T23:59:00,70.67,London,residential,CON-UK-RES-1,0.1646,11.63
cf627907-c0e4-4a3c-b4e7-d5abe82eb45b,2024-03-26T23:59:00,41.16,London,commercial,CON-UK-COM-1,0.163,6.71
c3e4800f-de61-44e2-908b-a5b25d8d3032,2024-03-26T23:59:00,60.69,Manchester,industrial,CON-UK-IND-1,0.1677,10.18
6a412b21-c4b1-43eb-9a34-f821f0676062,2024-03-26T23:59:00,50.43,Sydney,residential,CON-AUS-RES-1,0.1962,9.89
c478b1fc-e601-453b-8079-07dae7943d73,2024-03-26T23:59:00,57.99,Sydney,commercial,CON-AUS-COM-1,0.2223,12.89
091e166f-9501-4a17-95c3-f22d714f0362,2024-03-26T23:59:00,44.88,Melbourne,industrial,CON-AUS-IND-1,0.2003,8.99
144b0553-8559-46fe-92f6-0e50a8ecb25c,2024-03-27T23:59:00,57.67,New York,residential,CON-USA-RES-1,0.1117,6.44
c45ffb4e-6dac-4303-869b-363fa89bcab0,2024-03-27T23:59:00,0.0,New York,residential,CON-USA-RES-2,0.0,0.0
b5a782f4-fa57-4fcd-8fa7-ab51e93c3c83,2024-03-27T23:59:00,49.78,New York,industrial,CON-USA-IND-1,0.1829,9.1
a1b71833-a942-4d2f-9d26-01fc0b7de2ac,2024-03-27T23:59:00,49.39,Texas,commercial,CON-USA-COM-1,0.1742,8.6
c96ea864-f9ee-4dbf-b4b8-e41e65fa3a3e,2024-03-27T23:59:00,35.47,Texas,residential,CON-USA-RES-3,0.1769,6.27
cd8ff6ea-b1bf-419a-a81e-08c857a3d390,2024-03-27T23:59:00,70.81,London,residential,CON-UK-RES-1,0.1682,11.91
58e8cf16-58ae-4da1-940d-bfce8b7666f2,2024-03-27T23:59:00,43.09,London,commercial,CON-UK-COM-1,0.1545,6.66
b0ed125b-01ef-4fa4-af32-45e9702e373e,2024-03-27T23:59:00,67.89,Manchester,industrial,CON-UK-IND-1,0.1951,13.25
9ab37280-9a22-40dd-a7dd-24e7fb419820,2024-03-27T23:59:00,58.84,Sydney,residential,CON-AUS-RES-1,0.1928,11.34
f1a54b73-f11c-4ae5-85be-88db9440ce5a,2024-03-27T23:59:00,56.82,Sydney,commercial,CON-AUS-COM-1,0.1654,9.4
b349a99f-393c-405d-b19b-bf653a031b87,2024-03-27T23:59:00,51.16,Melbourne,industrial,CON-AUS-IND-1,0.1356,6.94
5cb37d3b-4b47-46e7-9ead-108712a53fd0,2024-03-28T23:59:00,54.14,New York,residential,CON-USA-RES-1,0.1677,9.08
408ca94c-1e24-4a1a-9991-c3bfa668e43a,2024-03-28T23:59:00,69.79,New York,residential,CON-USA-RES-2,0.1376,9.6
a2750397-5381-4241-8e9b-20f805526d50,2024-03-28T23:59:00,53.72,New York,industrial,CON-USA-IND-1,0.2409,12.94
407a2998-4f50-41f0-bb6b-2e489b69817e,2024-03-28T23:59:00,50.73,Texas,commercial,CON-USA-COM-1,0.281,14.26
0ac63ff6-e755-4378-a296-927e8febad91,2024-03-28T23:59:00,32.15,Texas,residential,CON-USA-RES-3,0.112,3.6
79ef574f-96fd-4fbe-90e6-1d3d11163fa4,2024-03-28T23:59:00,70.34,London,residential,CON-UK-RES-1,0.1589,11.18
b0c904b3-c80a-4acf-9112-e8587abfb673,2024-03-28T23:59:00,46.04,London,commercial,CON-UK-COM-1,0.2567,11.82
509eb58b-a70f-49d9-9cc6-d0120ede7e74,2024-03-28T23:59:00,59.13,Manchester,industrial,CON-UK-IND-1,0.223,13.19
da32b3bc-97ed-4c3f-a93e-f48f2c2c568f,2024-03-28T23:59:00,56.6,Sydney,residential,CON-AUS-RES-1,0.1919,10.86
e9fadd8d-aefd-4d58-ade6-f922dcdd6d9e,2024-03-28T23:59:00,56.21,Sydney,commercial,CON-AUS-COM-1,0.2492,14.01
e4153fc5-fc67-4b71-b2f9-876e71024c18,2024-03-28T23:59:00,44.06,Melbourne,industrial,CON-AUS-IND-1,0.2169,9.56
9727c627-e22b-4c38-b654-e79dea624bd7,2024-03-29T23:59:00,59.89,New York,residential,CON-USA-RES-1,0.1128,6.76
96628876-861c-4c28-8172-455f712bab00,2024-03-29T23:59:00,58.65,New York,residential,CON-USA-RES-2,0.1938,11.37
2780b553-49bd-42b7-84d1-fc27903c3e63,2024-03-29T23:59:00,60.31,New York,industrial,CON-USA-IND-1,0.2196,13.24
122f01c7-a0ca-473c-8fa7-e165ea73f91e,2024-03-29T23:59:00,53.06,Texas,commercial,CON-USA-COM-1,0.2902,15.4
fe2d2144-8d36-4b1d-89fb-4f3f18756398,2024-03-29T23:59:00,32.6,Texas,residential,CON-USA-RES-3,0.1278,4.17
5ce92aaa-1213-467d-b25a-c544d3066e99,2024-03-29T23:59:00,62.18,London,residential,CON-UK-RES-1,0.185,11.5
c3a6251b-f781-4e6c-acd3-d13255177c61,2024-03-29T23:59:00,41.89,London,commercial,CON-UK-COM-1,0.2711,11.36
c8ccaa66-2a4e-4424-b8b6-0860dffa2396,2024-03-29T23:59:00,69.17,Manchester,industrial,CON-UK-IND-1,0.1528,10.57
058df59e-1bcc-4207-92b8-a2a96f8db935,2024-03-29T23:59:00,55.65,Sydney,residential,CON-AUS-RES-1,0.1056,5.88
0cc00874-124a-4f7d-ac6d-22be5fbfbe17,2024-03-29T23:59:00,62.8,Sydney,commercial,CON-AUS-COM-1,0.2327,14.61
c2783155-ef0d-4681-832a-16f8853a02c0,2024-03-29T23:59:00,43.14,Melbourne,industrial,CON-AUS-IND-1,0.2087,9.0
22d23e83-32e8-45ad-8c98-81609ca185d3,2024-03-30T23:59:00,0.0,New York,residential,CON-USA-RES-1,0.0,0.0
58893d59-6bd4-445d-bbd8-29751d580c94,2024-03-30T23:59:00,67.05,New York,residential,CON-USA-RES-2,0.1996,13.38
963475c2-c871-4368-aec5-ee0461d1c460,2024-03-30T23:59:00,55.41,New York,industrial,CON-USA-IND-1,0.1302,7.21
05039fb4-b841-4d38-a622-b90427dd62df,2024-03-30T23:59:00,52.84,Texas,commercial,CON-USA-COM-1,0.2689,14.21
779cd8ad-3db4-40bb-9830-db1eb96ccedc,2024-03-30T23:59:00,31.2,Texas,residential,CON-USA-RES-3,0.1804,5.63
3c4ed05a-4381-4edd-86ec-851ad8b2f81d,2024-03-30T23:59:00,58.71,London,residential,CON-UK-RES-1,0.1724,10.12
0c2feeeb-e275-4443-83b7-cea6b00ef2c8,2024-03-30T23:59:00,44.98,London,commercial,CON-UK-COM-1,0.2252,10.13
d3486c2e-e1b4-478f-a4b9-bad753ad6159,2024-03-30T23:59:00,59.79,Manchester,industrial,CON-UK-IND-1,0.141,8.43
87b6c64c-cc23-4b9f-a150-fd0798361afd,2024-03-30T23:59:00,54.1,Sydney,residential,CON-AUS-RES-1,0.1115,6.03
51234858-5e8b-402d-829b-b907a3b0e6aa,2024-03-30T23:59:00,60.02,Sydney,commercial,CON-AUS-COM-1,0.2626,15.76
ea71bb51-f6f0-495a-8d61-3a97b2db1d31,2024-03-30T23:59:00,50.02,Melbourne,industrial,CON-AUS-IND-1,0.2003,10.02
485b3b38-a545-4bcf-90ae-0263bd3d7cde,2024-03-31T23:59:00,62.88,New York,residential,CON-USA-RES-1,0.1817,11.43
302cbfbb-6773-47b3-a95a-60b0b9b79359,2024-03-31T23:59:00,63.08,New York,residential,CON-USA-RES-2,0.1443,9.1
12d70f66-b542-43c7-8761-7b2810849378,2024-03-31T23:59:00,52.21,New York,industrial,CON-USA-IND-1,0.1983,10.35
eac41ef1-2be4-45a1-b2f4-c5973c242f90,2024-03-31T23:59:00,45.18,Texas,commercial,CON-USA-COM-1,0.2593,11.72
08ab59e4-d50c-4345-9fd9-d0e990e8407b,2024-03-31T23:59:00,31.19,Texas,residential,CON-USA-RES-3,0.108,3.37
a82101b2-1b16-40df-bd45-1d1f01ed7fbc,2024-03-31T23:59:00,60.55,London,residential,CON-UK-RES-1,0.1638,9.92
5d713f5d-98c4-42b6-a630-f5e9f0eda35f,2024-03-31T23:59:00,47.92,London,commercial,CON-UK-COM-1,0.2683,12.86
1e066000-1222-467b-9aa1-22cdcdc751c4,2024-03-31T23:59:00,67.97,Manchester,industrial,CON-UK-IND-1,0.1772,12.04
c5620123-dcb6-4bd3-af53-0cb003c66582,2024-03-31T23:59:00,50.75,Sydney,residential,CON-AUS-RES-1,0.1622,8.23
f215ed3f-2036-476c-99aa-63c22a741407,2024-03-31T23:59:00,57.36,Sydney,commercial,CON-AUS-COM-1,0.1933,11.09
a5f699af-342f-482f-90c3-ae1bcd32872f,2024-03-31T23:59:00,51.29,Melbourne,industrial,CON-AUS-IND-1,0.2044,10.48
daa6ef78-081d-49d4-bb3e-8d054be5d00e,2024-04-01T23:59:00,57.92,New York,residential,CON-USA-RES-1,0.1698,9.83
e7a27f56-959f-4b5f-bd1d-dcd45d6cfd8e,2024-04-01T23:59:00,61.22,New York,residential,CON-USA-RES-2,0.1334,8.17
2c3781e5-2eee-4bc9-bc32-93da90e0d9ab,2024-04-01T23:59:00,50.3,New York,industrial,CON-USA-IND-1,0.1921,9.66
669df4b0-5d52-4ea5-b492-d68d1da41ec5,2024-04-01T23:59:00,49.26,Texas,commercial,CON-USA-COM-1,0.1917,9.44
69c85548-7330-436e-94f3-7d31861b357c,2024-04-01T23:59:00,38.73,Texas,residential,CON-USA-RES-3,0.1893,7.33
aa919cc6-5c01-4084-ac2f-400b2b85f6c2,2024-04-01T23:59:00,60.82,London,residential,CON-UK-RES-1,0.109,6.63
46dcb47f-c89b-4785-be8c-30a61b12d489,2024-04-01T23:59:00,43.76,London,commercial,CON-UK-COM-1,0.2755,12.06
76c57f1d-b5bc-439b-9a76-22e28592f8c1,2024-04-01T23:59:00,70.21,Manchester,industrial,CON-UK-IND-1,0.1353,9.5
2f310864-fbee-435a-b4ad-d13d05f315da,2024-04-01T23:59:00,54.84,Sydney,residential,CON-AUS-RES-1,0.1387,7.61
3745d161-3334-4d06-8364-0a6adf9eab15,2024-04-01T23:59:00,52.27,Sydney,commercial,CON-AUS-COM-1,0.1521,7.95
305c12d5-f940-4bf4-9238-7730e7fb68bc,2024-04-01T23:59:00,50.76,Melbourne,industrial,CON-AUS-IND-1,0.2022,10.26
936673ce-2653-405b-b69c-0f299db69998,2024-04-02T23:59:00,63.56,New York,residential,CON-USA-RES-1,0.1336,8.49
8a4bd245-d807-4fb6-9a13-181551a1cf6d,2024-04-02T23:59:00,0.0,New York,residential,CON-USA-RES-2,0.0,0.0
0efe61f5-4a68-47ed-8781-011f2eee1bc9,2024-04-02T23:59:00,56.31,New York,industrial,CON-USA-IND-1,0.1429,8.05
94153851-ea61-4d22-85b8-adf161371b8b,2024-04-02T23:59:00,49.28,Texas,commercial,CON-USA-COM-1,0.2483,12.24
4ac0f1fd-e3dc-40cf-bb8a-a2b4a0728775,2024-04-02T23:59:00,35.9,Texas,residential,CON-USA-RES-3,0.1544,5.54
27d400ee-a277-4204-9653-6c5ea2d0bd40,2024-04-02T23:59:00,67.3,London,residential,CON-UK-RES-1,0.1185,7.98
aed7744a-70b0-47d8-b444-b9f926cd31c5,2024-04-02T23:59:00,42.15,London,commercial,CON-UK-COM-1,0.2415,10.18
59856024-4fa5-491e-a341-555717f4dcd8,2024-04-02T23:59:00,69.9,Manchester,industrial,CON-UK-IND-1,0.2372,16.58
aa207a68-70c7-4b44-89e0-f41e296dd8ac,2024-04-02T23:59:00,61.56,Sydney,residential,CON-AUS-RES-1,0.1267,7.8
3c423845-058c-4f76-9b7e-cfcde61c126f,2024-04-02T23:59:00,57.75,Sydney,commercial,CON-AUS-COM-1,0.213,12.3
0131a5b5-7e0f-4b2e-92a5-a79998873011,2024-04-02T23:59:00,47.88,Melbourne,industrial,CON-AUS-IND-1,0.1647,7.89
e7f23a29-eec6-4e1f-99c5-3db823a5ca97,2024-04-03T23:59:00,53.93,New York,residential,CON-USA-RES-1,0.1374,7.41
d7995513-890d-4bd6-869f-b9853e7b2973,2024-04-03T23:59:00,0.0,New York,residential,CON-USA-RES-2,0.0,0.0
46002b3f-9914-44ba-a113-c7b866ca8c59,2024-04-03T23:59:00,57.5,New York,industrial,CON-USA-IND-1,0.1453,8.35
cd04c8aa-cb08-46a2-b26b-5d81ae2c123f,2024-04-03T23:59:00,52.08,Texas,commercial,CON-USA-COM-1,0.2109,10.98
95ad021b-2f98-45e2-a3a7-0b6e9f86f06a,2024-04-03T23:59:00,37.22,Texas,residential,CON-USA-RES-3,0.133,4.95
cb8ae5fe-0bed-44e5-bc37-dc48a710c7ab,2024-04-03T23:59:00,63.42,London,residential,CON-UK-RES-1,0.1394,8.84
f5320c79-3b70-46be-82d2-0f6219f3f1dd,2024-04-03T23:59:00,49.28,London,commercial,CON-UK-COM-1,0.2828,13.94
c193535d-c12d-4b4c-8e40-d4dc035f9400,2024-04-03T23:59:00,62.06,Manchester,industrial,CON-UK-IND-1,0.1448,8.99
b966496d-e3dc-452b-b3ca-1177e2bcd1e4,2024-04-03T23:59:00,56.94,Sydney,residential,CON-AUS-RES-1,0.1554,8.85
2c83acfd-86bc-404e-9937-1cf0d87d3d02,2024-04-03T23:59:00,53.44,Sydney,commercial,CON-AUS-COM-1,0.157,8.39
f61dab6d-3c0d-4516-af42-7fd92fc44dce,2024-04-03T23:59:00,41.82,Melbourne,industrial,CON-AUS-IND-1,0.2208,9.23
c3d2e084-acc5-4210-80d2-5dac29f9cbc0,2024-04-04T23:59:00,60.72,New York,residential,CON-USA-RES-1,0.1962,11.91
7fc6e95f-109b-4d07-b1b1-3224866eddfd,2024-04-04T23:59:00,62.2,New York,residential,CON-USA-RES-2,0.1152,7.17
d93e10d7-e4aa-4f25-8831-cb09c0c0afef,2024-04-04T23:59:00,52.59,New York,industrial,CON-USA-IND-1,0.1479,7.78
3cb7bae4-1d5f-489c-afaf-3a3a092f9872,2024-04-04T23:59:00,54.8,Texas,commercial,CON-USA-COM-1,0.1793,9.83
be81f940-e988-4b19-a187-75f24cc3b64e,2024-04-04T23:59:00,38.36,Texas,residential,CON-USA-RES-3,0.162,6.21
5633db75-c3b3-44f7-876d-0cb7223b6b24,2024-04-04T23:59:00,64.22,London,residential,CON-UK-RES-1,0.1909,12.26
d1021c44-d2aa-4690-981e-5cbb76782ff8,2024-04-04T23:59:00,44.68,London,commercial,CON-UK-COM-1,0.2547,11.38
e6d79f6b-7d33-4b9c-93a1-5b53b7a83f1d,2024-04-04T23:59:00,65.93,Manchester,industrial,CON-UK-IND-1,0.2347,15.47
da5d28ec-66b9-4b20-80b8-7872d2eb331c,2024-04-04T23:59:00,52.54,Sydney,residential,CON-AUS-RES-1,0.1284,6.75
2eb1bf2b-1ee0-47e2-879e-0ed622763437,2024-04-04T23:59:00,62.02,Sydney,commercial,CON-AUS-COM-1,0.2459,15.25
bfa1db55-17ba-4cd8-a804-e5ea6e8d4986,2024-04-04T23:59:00,50.09,Melbourne,industrial,CON-AUS-IND-1,0.1556,7.79
133ef623-8bd6-444b-84ac-f1b6c062bfa0,2024-04-05T23:59:00,64.6,New York,residential,CON-USA-RES-1,0.1457,9.41
dda10ca2-755b-4a63-9353-a1a8f0024e6f,2024-04-05T23:59:00,60.01,New York,residential,CON-USA-RES-2,0.1473,8.84
0b1bd155-00fe-4c6f-89b3-f1679f6dcfa1,2024-04-05T23:59:00,52.58,New York,industrial,CON-USA-IND-1,0.226,11.88
1f7ef96b-243e-46a1-b569-a20355370fec,2024-04-05T23:59:00,44.48,Texas,commercial,CON-USA-COM-1,0.2633,11.71
8648a17b-33fd-45c6-9efa-f8e4d42b3aa6,2024-04-05T23:59:00,35.92,Texas,residential,CON-USA-RES-3,0.1858,6.67
2279037c-4cf5-4dc7-a6c4-2ab726a58318,2024-04-05T23:59:00,59.63,London,residential,CON-UK-RES-1,0.1753,10.45
64e4d84b-b7c9-4864-a281-036e97736c40,2024-04-05T23:59:00,48.73,London,commercial,CON-UK-COM-1,0.1622,7.9
1ad0fc01-854b-4f96-a1ec-d49ca2c96e86,2024-04-05T23:59:00,61.95,Manchester,industrial,CON-UK-IND-1,0.1702,10.54
0eaa337c-7aa8-4480-be21-f6c41fb57c34,2024-04-05T23:59:00,58.33,Sydney,residential,CON-AUS-RES-1,0.182,10.62
39c6b2b4-5080-4d3e-a77c-7759d3b5d0be,2024-04-05T23:59:00,57.5,Sydney,commercial,CON-AUS-COM-1,0.2096,12.05
850e5584-f765-4861-9022-6cc92a4daad8,2024-04-05T23:59:00,50.34,Melbourne,industrial,CON-AUS-IND-1,0.2333,11.74
f77701df-8b47-4311-b4ee-b6bf59328873,2024-04-06T23:59:00,53.76,New York,residential,CON-USA-RES-1,0.1288,6.92
c2549baf-36ff-4f39-bee8-5663b0802c02,2024-04-06T23:59:00,65.23,New York,residential,CON-USA-RES-2,0.1293,8.43
62885581-3599-4a16-8a27-2671ec19e27f,2024-04-06T23:59:00,50.0,New York,industrial,CON-USA-IND-1,0.2165,10.82
466d8ed4-527a-40ab-8062-8de901088339,2024-04-06T23:59:00,47.06,Texas,commercial,CON-USA-COM-1,0.1656,7.79
78838325-b47d-4d83-be2e-b19bf5e2c4f6,2024-04-06T23:59:00,33.13,Texas,residential,CON-USA-RES-3,0.197,6.53
f6bdfd35-3c13-4772-b495-08d8442bcdab,2024-04-06T23:59:00,61.94,London,residential,CON-UK-RES-1,0.1344,8.32
ec39c7fd-8f86-4003-bc12-9ee5cab26503,2024-04-06T23:59:00,45.97,London,commercial,CON-UK-COM-1,0.2393,11.0
6a3012d4-fa26-45f9-a639-32db88f6375d,2024-04-06T23:59:00,65.55,Manchester,industrial,CON-UK-IND-1,0.1925,12.62
c1b69275-5346-4b5f-be5b-4449b0a51477,2024-04-06T23:59:00,52.74,Sydney,residential,CON-AUS-RES-1,0.1248,6.58
4da613f5-822b-4100-b76f-a3f70f3d4457,2024-04-06T23:59:00,60.9,Sydney,commercial,CON-AUS-COM-1,0.1559,9.49
a79af70a-56f3-441e-8859-3dc83f0a4781,2024-04-06T23:59:00,46.81,Melbourne,industrial,CON-AUS-IND-1,0.2147,10.05
47966fcd-c304-4e9b-8830-e2dcaf1e700e,2024-04-07T23:59:00,57.93,New York,residential,CON-USA-RES-1,0.1295,7.5
8128c63a-af24-4398-a445-170a727c0384,2024-04-07T23:59:00,0.0,New York,residential,CON-USA-RES-2,0.0,0.0
8018adfd-eaa3-4629-9fff-5512d92770b1,2024-04-07T23:59:00,50.26,New York,industrial,CON-USA-IND-1,0.1777,8.93
47b2a36f-a968-4725-9d4f-c13e15a6226b,2024-04-07T23:59:00,54.46,Texas,commercial,CON-USA-COM-1,0.2487,13.54
eaffe0f3-5a08-4d09-8fad-6b2a5375274c,2024-04-07T23:59:00,36.88,Texas,residential,CON-USA-RES-3,0.1867,6.89
a20ac960-bbd2-4930-9b0b-2e07baa901e7,2024-04-07T23:59:00,61.75,London,residential,CON-UK-RES-1,0.1666,10.29
8e974621-1a0c-408c-bfd5-20d3fadd6e0d,2024-04-07T23:59:00,47.77,London,commercial,CON-UK-COM-1,0.2196,10.49
